type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
[id_sw>=407]r,,,SourcePumpPWM,BrinePumpPWM: actual speed of brine pump (7%=off),,,b509,0dac01,value,,UCH,,%,
[id_sw>=407]r,,,SourcePumpSpeedControlHeating,BrinePumpSpeedControlHeating: brine pump speed setpoint when compressor=on,,,b509,0dae01,value,,UCH,,%,
[id_sw>=407]w,,install,SourcePumpSpeedControlHeating,BrinePumpSpeedControlHeating: brine pump speed setpoint when compressor=on,,,b509,0eae01,value,,UCH,,%,
[id_sw>=407]r,,,SourcePumpSpeedControlDefrost,BrinePumpSpeedControlDefrost: brine pump speed setpoint while defrosting,,,b509,0dcc01,value,,UCH,,%,
[id_sw>=407]w,,install,SourcePumpSpeedControlDefrost,BrinePumpSpeedControlDefrost: brine pump speed setpoint while defrosting,,,b509,0ecc01,value,,UCH,,%,
[Ehp_heatpumptype=5][id_sw>=407]r,,,DeicingActive,DeicingActive: ODU is in defrosting mode,,,b509,0dce01,value,,UCH,0=no;1=yes,,
[Ehp_heatpumptype=5][id_sw>=407]r,,,Selftest,"selftest adjustable steps: 0=off; 1=StartSelfTest, 30=bleeding (Entlüftung brine circuit)",,,b509,0dd001,value,,UCH,,,
[Ehp_heatpumptype=5][id_sw>=407]w,,service,Selftest,"selftest adjustable steps: 0=off; 1=StartSelfTest, 30=bleeding (Entlüftung brine circuit)",,,b509,0ed001,value,,UCH,,,
[Ehp_heatpumptype=5][id_sw>=407]r,,,BivalentPoint2Temp,BivalentPoint2_Temperature: temperature to force backup heater even if it is disabled,,,b509,0dbc01,value,,D2C,,°C,Temperatur
[Ehp_heatpumptype=5][id_sw>=407]w,,install,BivalentPoint2Temp,BivalentPoint2_Temperature: temperature to force backup heater even if it is disabled,,,b509,0ebc01,value,,D2C,,°C,Temperatur
